Name,Source,TF,CF,"Majestic BL","Majestic RD","Majestic Topics","Majestic Languages","Site Languages","Moz DA","Moz PA",Age,"SZ Redirects","SZ Parked","SZ Active History","SZ Score","SZ Drops","Google Index","SEM Traffic","SEM Rank","SEM Keywords","Out Links Internal","Out Links External","Out Domains External","Date Added",Price,Expires
dailyfoodfacts.com,"Expired Domains - Register Now!",5,14,238,117,"Science/Social Sciences: 5
Society: 5","English: 96.8%
Persian: 1.5%
Russian: 1.5%","English: 100%",10,24,8,11,0,8,12,5,0,0,0,0,0,2,1,08/12/2025,,"08/16/2025 17:45:00"
thestarchildren.com,"Expired Domains - Register Now!",9,15,90,31,"Health/Fitness: 8
Science/Social Sciences: 8
Society/Disabled: 8
Computers/Internet/Searching: 7
Society/Issues: 6
Sports/Soccer: 6
Society/History: 6
Business/Textiles and Nonwovens: 6
Reference/Museums: 6
Computers/Internet/Web Design and Development: 6","English: 71.1%
Dutch: 15.5%
Finnish: 10%
Latvian: 1.1%
Spanish: 1.1%
Turkish: 1.1%","English: 100%",16,26,21,38,1,20,12,4,0,0,31808321,1,0,1,1,08/02/2025,,"08/06/2025 17:45:00"
bilecikmedya.net,"Expired Domains - Register Now!",5,14,94,88,"News/Magazines and E-zines: 5
Regional/Middle East: 4
World/Türkçe: 4
Adult/World: 4
Adult/Regional: 4
Adult/Shopping: 4
Regional/Europe: 4
Business/Energy: 4
Recreation/Travel: 3
Society/Organizations: 3","English: 100%","English: 100%",10,30,6,13,0,6,12,1,0,0,0,0,1,0,0,07/10/2025,,"07/14/2025 17:45:00"
landhometitle.com,"Expired Domains - Register Now!",9,12,81,27,"Business/Small Business: 9
Business: 6","English: 100%","English: 100%",16,27,18,0,0,16,12,3,5,0,0,0,0,5,1,06/25/2025,,"06/29/2025 17:45:00"
lolpresidents.com,"Dynadot Expired",9,19,56,26,"Games/Video Games/Roleplaying: 9","English: 92.5%
Arabic: 7.4%","English: 58.8%
Thai: 41.1%",15,26,18,18,0,16,11,,0,0,0,0,2,1,0,12/21/2025,$7.99,"12/27/2025 18:35:58"
aranjinresources.com,"Namejet PreRelease",13,17,107,31,"Business/Investing: 13
Recreation/Collecting: 8","English: 57.1%
German: 42.8%","English: 100%",23,29,5,16,0,5,11,,3,0,0,0,0,1,1,12/21/2025,$69,"12/27/2025 04:00:00"
statebankofcountryside.com,"Pending Delete",22,14,158,24,"Business/Financial Services: 22","English: 90.5%
Spanish: 9.4%","English: 100%",19,26,22,40,3,18,11,3,,0,34832370,1,3,0,0,12/21/2025,,"12/25/2025 17:45:00"
pycatering.com,"Pending Delete",8,15,72,42,"Arts/Television: 8
Reference/Education: 6
Recreation/Travel: 4
Society/Politics: 4","English: 67.6%
Azerbaijani: 8.4%
French: 4.2%
Italian: 4.2%
Czech: 2.8%
Japanese: 2.8%
Polish: 2.8%
Romanian: 2.8%
German: 1.4%
Portuguese: 1.4%","English: 100%",10,22,22,4,0,19,11,2,,0,0,0,0,1,1,12/21/2025,,"12/25/2025 17:45:00"
smorgaschef.com,"Namejet PreRelease",7,22,312,168,"Home/Cooking: 7
Computers/Virtual Reality: 5
Society/Government: 4
Reference/Museums: 4
Sports/Baseball: 4
Computers/Software/Internet: 3
Society/People: 3
Recreation/Outdoors: 3
Society/Philosophy: 3
Society/Military: 3","English: 97%
Japanese: 1.2%
Norwegian: 0.8%
French: 0.4%
Swedish: 0.4%","English: 100%",25,26,21,64,0,21,11,2,,0,0,0,19,7,6,12/21/2025,$39,"12/22/2025 19:30:00"
redheaddatelink.com,"Pending Delete",6,15,248,42,"Adult/Arts: 6
Adult/Society: 4","English: 99.1%
Dutch: 0.8%","English: 100%",17,22,17,1,0,15,11,1,1,0,0,0,3,1,1,12/18/2025,,"12/22/2025 17:45:00"
mobyinthemorning.com,"Pending Delete",6,15,118,96,"Business/Arts and Entertainment: 6
Society/Religion and Spirituality: 6
Society/Government: 5
Society/Politics: 5
Recreation/Humor: 5
Recreation/Outdoors: 3
Computers/Multimedia: 3","English: 100%","English: 100%",23,28,27,14,0,25,11,1,,0,0,0,0,1,1,12/18/2025,,"12/22/2025 17:45:00"
hotafest.com,"Expired Domains - Register Now!",12,13,43,21,"Arts/Music: 12","English: 66.6%
Arabic: 25.6%
Spanish: 7.6%","English: 100%",15,21,18,8,0,16,11,2,0,0,30221652,1,0,1,1,12/15/2025,,"12/19/2025 17:45:00"
hadbaanamphurgh.com,"Expired Domains - Register Now!",18,16,185,20,"Recreation/Travel: 18","English: 75.2%
Arabic: 14.6%
Spanish: 7.8%
Thai: 2.2%","English: 100%",14,20,13,0,0,13,11,1,3,0,0,0,2,3,3,12/08/2025,,"12/12/2025 17:45:00"
freezoon.net,"Expired Domains - Register Now!",20,13,29,21,"Regional/Asia: 20","English: 62.5%
Swedish: 33.3%
Lingala: 4.1%","English: 100%",15,23,21,0,0,17,11,3,0,0,0,0,0,0,0,12/02/2025,,"12/05/2025 17:45:00"
theperformanceleader.com,SEO.Domains,9,28,719,60,"Society/Politics: 8
Society/People: 8
Computers/Internet/On the Web: 7
News/Weblogs: 6
Society/Issues: 5
Sports/Golf: 4
Arts/Online Writing: 4
Arts/Literature: 4
Society/Advice: 4
Arts/Architecture: 4","English: 81.1%
Romanian: 13.9%
Polish: 1.6%
Spanish: 1.1%
Greek: 0.6%
Russian: 0.5%
Hungarian: 0.3%
Thai: 0.3%
French: 0.1%","English: 100%",24,35,23,103,0,21,11,1,2,0,0,0,7,0,0,11/10/2025,$560,
northlandresourcesinc.com,SEO.Domains,12,13,174,150,"Science/Social Sciences: 12
Science/Chemistry: 7","English: 31.8%
German: 31.8%
Swedish: 27.2%
Norwegian: 9%","English: 100%",25,22,20,42,2,20,11,4,1,0,0,0,0,1,1,12/06/2025,$290,
mohamedzakariya.com,SEO.Domains,18,14,303,158,"Arts/Visual Arts: 18","English: 94%
Arabic: 4.1%
French: 0.5%
German: 0.5%
Indonesian: 0.5%","English: 50%
French: 50%",29,31,12,32,0,10,11,2,1,0,28307585,2,0,1,1,11/10/2025,$350,
il2war.com,SEO.Domains,9,8,2309,76,"Computers/Education: 9
Computers/Software/Internet: 5
Games/Video Games/Strategy: 5
Games/Video Games/Shooter: 4
Games/Video Games/Driving and Racing: 4","English: 51.4%
French: 17%
Spanish: 10.6%
Russian: 4%
Italian: 3.6%
Greek: 3.2%
Portuguese: 2.8%
Polish: 2%
German: 1.5%
Finnish: 1.1%","English: 100%",25,28,15,2,5,15,11,2,1,0,0,0,0,1,1,11/10/2025,$350,
muryou-anime-wallpaper.net,SEO.Domains,5,11,45,28,"Science/Environment: 5
Computers/Internet: 4
Computers/Internet/Searching: 3
Computers/Software/Industry-Specific: 3
Computers/Software/Operating Systems: 2
Computers/Hardware: 2
Computers/Multimedia: 2
Computers/Programming/Internet: 2","English: 91.4%
Russian: 4.6%
German: 1.5%
Portuguese: 1.5%
Dutch: 0.7%","English: 100%",29,32,18,1,0,17,11,2,0,0,0,0,0,1,1,12/06/2025,$120,
xiotios.com,SEO.Domains,10,7,137,36,"Computers/Consultants: 10
Arts/Music: 7
Computers/Programming/Languages: 7","English: 58.9%
Spanish: 14.3%
Italian: 9.5%
Japanese: 8.2%
German: 4.1%
Greek: 2%
French: 1.3%
Norwegian: 0.6%
Russian: 0.6%","English: 100%",25,25,17,20,4,16,11,4,1,0,0,0,0,1,1,12/06/2025,$250,
teddygeigermusic.com,SEO.Domains,7,12,387,145,"Computers/Hardware: 6
Arts: 6
Arts/Performing Arts: 6
News/Weblogs: 5
Society/People: 4","English: 79.4%
German: 17.4%
Japanese: 1.3%
Spanish: 0.7%
Russian: 0.5%
Bulgarian: 0.2%
French: 0.2%","English: 100%",30,26,20,34,8,20,11,5,1,1,12649569,9,0,1,1,12/06/2025,$200,
lalarm.com,SEO.Domains,16,29,171,83,"Computers/Software/Operating Systems: 16
Games/Video Games/Simulation: 8
Computers/Internet: 8
Regional/Europe: 7","English: 57.2%
Spanish: 15%
Italian: 6%
Russian: 4.2%
Arabic: 3%
Turkish: 2.4%
Dutch: 1.8%
Indonesian: 1.8%
Tamil: 1.2%
Portuguese: 1.2%","English: 100%",44,32,16,56,3,16,11,3,26,0,0,0,9,0,0,12/06/2025,$2630,
milkandchocolate.net,"Expired Domains - Register Now!",10,11,46,33,"Arts/Performing Arts: 10","English: 52.2%
Greek: 40.5%
French: 2.2%
Portuguese: 2.2%
Russian: 1.1%
Arabic: 0.5%
Hindi: 0.5%
Indonesian: 0.5%","English: 100%",22,26,12,39,0,12,11,3,0,0,0,0,0,1,1,10/25/2025,,"10/29/2025 17:45:00"
photographsbyanjuli.com,"Expired Domains - Register Now!",7,15,320,184,"Society/Relationships: 7
Recreation/Travel: 5
Regional/Europe: 4","English: 93.1%
Spanish: 3.4%
Japanese: 1.7%
Russian: 1.7%","English: 100%",19,34,14,12,0,14,11,2,0,0,0,0,0,5,1,10/24/2025,,"10/28/2025 17:45:00"
hardysauto.com,"Expired Domains - Register Now!",8,10,66,24,"Shopping/Vehicles: 8","English: 100%","English: 100%",10,34,23,19,0,21,11,2,0,0,0,0,0,2,0,10/14/2025,,"10/18/2025 17:45:00"
steeplechasecattery.com,"Expired Domains - Register Now!",21,11,32,26,"Business: 21","English: 71.4%
French: 14.2%
German: 7.1%
Italian: 7.1%","English: 100%",10,21,14,5,0,11,11,3,0,0,0,0,5,40,39,10/01/2025,,"10/05/2025 17:45:00"
michaelhoppen-photo.com,"Expired Domains - Register Now!",9,12,57,28,"Arts/Visual Arts: 9
News/Weblogs: 7
Arts/Photography: 6
Computers/Internet/Abuse: 4
Computers/Internet/Domain Names: 4
Society/People: 4
Society/Issues: 4
Society/Religion and Spirituality: 4","English: 88%
French: 8%
Italian: 4%","English: 66.6%
Bengali: 33.3%",18,27,20,13,0,16,11,3,0,0,0,0,1,0,0,08/30/2025,,"09/03/2025 17:45:00"
emilymanz.com,"Expired Domains - Register Now!",11,14,139,110,"Science/Social Sciences: 11
Health: 7
Business/Industrial Goods and Services: 5","English: 100%","English: 100%",13,29,6,18,0,6,11,4,0,0,0,0,5,0,0,08/03/2025,,"08/07/2025 17:45:00"
albutterbeanfestival.com,"Expired Domains - Register Now!",15,14,195,124,"Business/Publishing and Printing: 15","English: 100%","English: 100%",15,23,13,4,0,12,11,6,0,0,0,0,14,1,1,08/03/2025,,"08/07/2025 17:45:00"
thebodyscientist.com,"Expired Domains - Register Now!",8,6,27,22,"Society: 8
Arts/Music: 6","English: 81.8%
French: 9%
German: 9%","English: 100%",17,23,14,16,4,12,11,5,0,0,0,0,0,1,1,07/30/2025,,"08/03/2025 17:45:00"
intrinsicvalueformula.com,"Expired Domains - Register Now!",7,14,141,107,"Computers/Software/Graphics: 7
Regional/Europe: 4
Arts/Performing Arts: 4
Computers/Software/Directories: 4
Recreation/Food: 4
Sports/Soccer: 3
Society/Military: 3
Home/Family: 3
Recreation/Travel: 3","English: 96.6%
Spanish: 3.3%","English: 100%",12,26,5,25,0,5,11,3,0,0,0,0,0,2,1,07/09/2025,,"07/13/2025 17:45:00"
gangzaabaaball.com,"Expired Domains - Register Now!",7,16,532,118,"Regional/Asia: 7
Regional/Europe: 3
Adult/Regional: 3
Adult/World: 3","English: 98.6%
Russian: 0.4%
Chinese: 0.2%
Georgian: 0.2%
Czech: 0.1%
Thai: 0.1%
Turkish: 0.1%","English: 100%",14,26,6,19,1,6,11,4,0,0,0,0,0,2,1,07/04/2025,,"07/08/2025 17:45:00"
cottagecoastalstore.com,"Expired Domains - Register Now!",7,17,219,99,"Society/People: 7
Arts/Crafts: 7
Sports/Equestrian: 6
News/Headline Links: 5
Home/Gardening: 4
Home/Family: 3
Society/Religion and Spirituality: 3
Arts/Design: 3
Computers/Internet/On the Web: 3
Home/Cooking: 3","English: 96.2%
French: 1.2%
Italian: 1.2%
Russian: 1.2%","English: 100%",28,35,16,11,1,16,11,4,0,0,0,0,0,2,1,06/29/2025,,"07/03/2025 17:45:00"
mdoks.com,"Pending Delete",12,37,76654,2912,"Computers/Software/Shareware: 11
Health/Fitness: 10
Recreation/Pets: 10
Recreation/Travel: 9
Sports/Martial Arts: 9
Shopping/Sports: 9
Computers/Software/Desktop Customization: 9
Business: 9
Computers/Internet: 9
Business/Real Estate: 9","English: 90.6%
Russian: 2.5%
Indonesian: 1.7%
German: 1.5%
French: 0.7%
Chinese: 0.4%
Vietnamese: 0.3%
Korean: 0.3%
Latin: 0.2%
Danish: 0.1%","English: 88.7%
Persian: 11.2%",13,36,15,0,0,15,10,1,,0,0,0,0,0,0,12/21/2025,,"12/25/2025 17:45:00"
fortheloveofclean.com,"Pending Delete",8,15,409,38,"Society/Ethnicity: 8
Arts/Writers Resources: 6
Reference/Education: 4
Society/Religion and Spirituality: 4
Recreation/Travel: 4","English: 96.7%
French: 2.7%
German: 0.4%","English: 100%",26,26,11,24,0,10,10,4,,23,6158372,405,25,1,1,12/21/2025,,"12/25/2025 17:45:00"
handmademetalsandgems.com,"Dynadot Expired",23,19,98,33,"Business: 23","English: 65.1%
Arabic: 19.7%
Spanish: 9.3%
German: 2.3%
Russian: 2.3%
Danish: 1.1%","English: 87%
Dutch: 12.9%",13,27,20,18,1,17,10,3,3,0,0,0,3,0,0,12/20/2025,$7.99,"12/26/2025 20:39:20"
dnepr-forum.com,"Dynadot Expired",6,17,709,226,"Recreation: 6
Regional/Europe: 4
Home/Family: 3
Business/Agriculture and Forestry: 3
Society: 3
Business: 3
Health/Child Health: 3
Business/Chemicals: 3
Business/Consumer Goods and Services: 3
Arts/Visual Arts: 3","English: 47.1%
Russian: 40.8%
German: 5%
Czech: 3.1%
French: 1.6%
Italian: 1.1%
Hungarian: 0.3%
Arabic: 0.1%
Latin: 0.1%
Ukrainian: 0.1%","English: 100%",23,36,14,9,0,14,10,0,1,0,0,0,0,4,1,12/20/2025,$7.99,"12/26/2025 17:25:40"
vista-inspirat.net,"Dynadot Expired",9,19,164,148,"Computers/FAQs  Help  and Tutorials: 9
Science/Environment: 5","English: 50.9%
French: 15.6%
Malay: 7.8%
Spanish: 5.8%
German: 3.9%
Italian: 3.9%
Serbian: 3.9%
Bulgarian: 1.9%
Czech: 1.9%
Hungarian: 1.9%","English: 50%
Thai: 50%",26,24,18,47,0,18,10,3,2,0,0,0,2,1,0,12/19/2025,$7.99,"12/25/2025 20:13:09"
amberleaeaston.com,"Dynadot Expired",5,15,2086,30,"Arts/Writers Resources: 5","English: 100%","English: 100%",24,27,12,15,0,12,10,3,0,0,0,0,0,4,1,12/19/2025,$7.99,"12/26/2025 19:04:06"
mackive.com,"Namejet PreRelease",13,17,189,159,"Recreation/Travel: 13","English: 88.2%
Arabic: 11.7%","English: 100%",16,28,14,71,0,13,10,0,1,0,0,0,0,0,0,12/19/2025,$69,"12/25/2025 04:00:00"
2000dreams.com,"Namejet PreRelease",12,20,76,36,"Business/Small Business: 12
Business: 9","English: 62.5%
Italian: 27.7%
Czech: 6.9%
German: 1.3%
Spanish: 1.3%","English: 100%",21,32,23,47,0,22,10,0,26,3,10063954,74,3,34,23,12/21/2025,$69,"12/23/2025 20:10:00"
nubiansinkenya.com,"Pending Delete",7,13,32,20,"Arts/Photography: 7","English: 92.5%
Arabic: 7.4%","English: 100%",15,24,15,61,0,15,10,,0,0,0,0,0,0,0,12/18/2025,,"12/22/2025 17:45:00"
first-time-home-buyer-s.com,"Dynadot Expired",6,20,301,173,"Sports/Soccer: 6
Sports/Equestrian: 6
Sports/Martial Arts: 4
Sports: 4
Sports/Organizations: 4
Sports/Running: 4","English: 98.9%
Spanish: 1%","English: 100%",29,34,17,2,0,17,10,2,,0,0,0,0,1,1,12/17/2025,$7.99,"12/23/2025 19:45:14"
isomfence.com,"Expired Domains - Register Now!",19,13,32,25,"Business/Construction and Maintenance: 19","English: 74%
Arabic: 22.2%
Spanish: 3.7%","English: 100%",15,26,13,18,0,12,10,2,2,0,35026250,1,3,0,0,12/16/2025,,"12/20/2025 17:45:00"
access-commerce.com,"Dynadot Expired",13,16,302,165,"Computers/Software/Software Engineering: 13
Computers/Internet: 10
Computers/Software/Configuration Management: 8","English: 51.6%
French: 38.7%
Spanish: 6.4%
Russian: 3.2%","English: 100%",25,23,26,93,4,23,10,1,1,0,0,0,0,4,1,12/15/2025,$7.99,"12/22/2025 19:06:35"
hillsidepartycenter.com,"Expired Domains - Register Now!",9,11,1232,20,"Arts/Music: 9","English: 98.7%
Arabic: 0.8%
Spanish: 0.4%","English: 60%
German: 40%",13,21,25,3,9,24,10,2,1,0,0,0,2,0,0,12/15/2025,,"12/19/2025 17:45:00"
theworldaccordingtoe.com,"Expired Domains - Register Now!",5,19,291,47,"Computers/Internet: 5
Arts/Animation: 4
Health/Conditions and Diseases: 4
Society: 4
Reference/Education: 4
Home/Family: 4
Society/Philanthropy: 4
Recreation/Collecting: 2
Society/Issues: 2
Business/Real Estate: 2","English: 99.5%
Indonesian: 0.4%","English: 100%",21,34,14,18,0,13,10,4,0,0,0,0,1,0,0,12/08/2025,,"12/12/2025 17:45:00"
lafleurswinery.com,SEO.Domains,10,40,676,359,"Recreation/Travel: 10
Shopping/Niche: 8
Society/Issues: 8
Society/Religion and Spirituality: 6","English: 99%
Japanese: 1%","English: 100%",22,26,6,43,0,6,10,3,2,0,0,0,22,1,1,11/10/2025,$450,
eurasianews.info,SEO.Domains,5,9,52,30,"Recreation/Food: 5
Home/Cooking: 2","English: 36.1%
Czech: 27.6%
Russian: 25.5%
Uzbek: 8.5%
Portuguese: 2.1%","English: 100%",27,29,12,18,5,12,10,,1,0,0,0,0,1,1,11/10/2025,$1500,
flashificator.com,SEO.Domains,5,31,480,228,"World/Italiano: 5
Society/People: 5
Recreation/Travel: 4
Computers/Software/Graphics: 3
Shopping: 3
Computers/Virtual Reality: 3
Regional/Europe: 2
Science/Environment: 2","English: 41.8%
Spanish: 17.2%
Hungarian: 15.4%
Italian: 8.1%
Dutch: 5.4%
Portuguese: 3.6%
French: 1.8%
German: 1.8%
Macedonian: 0.9%
Persian: 0.9%","English: 100%",25,38,17,46,2,17,10,2,154,0,0,0,10,2,2,11/10/2025,$500,
hanns-heinz-ewers.com,SEO.Domains,20,32,412,290,"Arts/Literature: 20","English: 77.2%
German: 6.1%
French: 5.6%
Russian: 3.8%
Arabic: 3.3%
Dutch: 2.5%
Spanish: 0.7%
Polish: 0.2%
Portuguese: 0.2%","English: 100%",27,30,24,20,0,23,10,1,26,0,21241570,4,12,0,0,11/10/2025,$400,
deltafunktionen.net,SEO.Domains,5,9,47,29,"Arts/Music: 5","English: 54.7%
German: 23.8%
French: 7.1%
Polish: 7.1%
Croatian: 2.3%
Dutch: 2.3%
Greek: 2.3%","English: 100%",28,24,16,0,7,16,10,1,1,0,0,0,0,1,1,11/10/2025,$270,
sapporo-nyc.com,SEO.Domains,9,27,180,35,"Recreation/Travel: 9
Computers/Programming/Languages: 7
Science/News and Media: 6
Society/Future: 5
Society/People: 5
Computers/Software/Operating Systems: 4
Games/Video Games/Construction: 4
Computers/Programming/Internet: 4
Computers/Organizations: 4
Arts/Performing Arts: 4","English: 95.4%
Spanish: 2.2%
Japanese: 1.5%
Danish: 0.7%","English: 100%",26,25,10,15,1,9,10,4,99,0,34633371,1,8,2,2,12/06/2025,$580,
calgarygi.com,SEO.Domains,10,13,189,151,"Computers/Internet/Web Design and Development: 10
Health/Conditions and Diseases: 5
Health/Medicine: 4","English: 98%
French: 1.9%","English: 75%
Finnish: 25%",20,30,11,1,0,11,10,8,2,0,0,0,0,1,1,11/10/2025,$1300,
thelword-fr.net,SEO.Domains,6,13,417,251,"Arts/Performing Arts: 6
Adult/Arts: 6","English: 60.4%
Danish: 19%
Russian: 13.1%
Spanish: 4.8%
French: 1.9%
Chinese: 0.4%","English: 50%
French: 50%",30,27,20,35,10,18,10,5,1,0,0,0,0,1,1,11/10/2025,$200,
onlinesecurity-on.com,SEO.Domains,10,29,699,365,"Computers/Software/Operating Systems: 10
Society/People: 6
Games/Video Games/Roleplaying: 5
Computers/Internet/On the Web: 5
Computers/Internet/Web Design and Development: 5","English: 52.6%
Polish: 14.1%
Czech: 13.7%
Russian: 7.9%
German: 3.6%
French: 3.3%
Italian: 1.5%
Spanish: 1.1%
Portuguese: 0.7%
Dutch: 0.3%","English: 97.1%
Russian: 2.8%",41,35,21,15,0,21,10,1,413,0,19740029,5,42,0,0,11/10/2025,$2700,
panjournal.net,SEO.Domains,16,27,183,150,"Society/Philosophy: 16
Reference/Education: 12","English: 95.7%
French: 2.1%
Italian: 2.1%","English: 100%",28,30,12,25,0,12,10,1,10,0,0,0,5,12,0,11/10/2025,$600,
communityhowto.com,SEO.Domains,8,13,235,155,"Regional/Europe: 8","English: 99.3%
Chinese: 0.6%","English: 100%",27,23,12,6,4,10,10,3,1,0,0,0,0,1,1,11/10/2025,$280,
lapink.net,SEO.Domains,7,26,581,26,"Games/Video Games/Simulation: 7","English: 67.8%
Polish: 16.5%
Spanish: 9.1%
German: 3.4%
Russian: 2.7%
Thai: 0.1%","English: 100%",28,30,18,36,5,18,10,6,9,0,0,0,18,0,0,12/06/2025,$525,
procheerleaderblog.com,"Expired Domains - Register Now!",5,14,262,159,"Business/Business Services: 5
Business/Construction and Maintenance: 4
Society/People: 4
News/Newspapers: 3
Sports/Soccer: 3
Recreation/Humor: 3
Sports/Golf: 3
Arts/Visual Arts: 3
Sports/Resources: 2
Regional/Europe: 2","English: 100%","English: 100%",14,36,16,4,0,15,10,6,0,0,0,0,0,0,0,09/18/2025,,"09/22/2025 17:45:00"
villasevilla.net,"Expired Domains - Register Now!",10,16,416,175,"Arts/Music: 10
Recreation/Travel: 9
Society: 5
Society/Politics: 4
Society/People: 4
Computers/Hardware: 4","English: 83.7%
Spanish: 16.2%","English: 100%",13,32,19,15,1,18,10,3,4,0,0,0,1,0,0,09/03/2025,,"09/07/2025 17:45:00"
hpv-vaccines.net,"Expired Domains - Register Now!",10,14,110,90,"Health: 10
Health/Conditions and Diseases: 8","English: 100%","English: 100%",14,26,17,25,0,17,10,2,0,0,0,0,5,0,0,08/12/2025,,"08/16/2025 17:45:00"
yourhomepetcare.net,"Expired Domains - Register Now!",20,11,31,20,"Business: 20","English: 84.6%
Danish: 15.3%","English: 50%
Thai: 50%",14,23,16,1,0,15,10,2,0,0,0,0,1,0,0,08/04/2025,,"08/08/2025 17:45:00"
1999hs2000.com,"Expired Domains - Register Now!",10,14,382,36,"Computers/Internet/On the Web: 10","English: 68.8%
German: 6.6%
Danish: 4.7%
Italian: 4.7%
Russian: 2.3%
Spanish: 1.9%
French: 1.9%
Uzbek: 1.4%
Azerbaijani: 0.9%
Chinese: 0.9%","English: 100%",15,27,23,25,0,21,10,3,0,0,0,0,1,0,0,07/29/2025,,"08/02/2025 17:45:00"
andyfisher.net,"Expired Domains - Register Now!",12,14,116,104,"Business/Business Services: 12","English: 100%","English: 100%",21,26,23,14,0,23,10,3,5,0,0,0,13,2,2,07/08/2025,,"07/12/2025 17:45:00"
mverive.com,"Namejet PreRelease",13,13,54,31,"Computers/Systems: 13
Health/Medicine: 8
Computers/Programming/Languages: 6","English: 61.7%
Russian: 17%
Greek: 8.5%
Arabic: 4.2%
Chinese: 4.2%
Czech: 2.1%
Japanese: 2.1%","English: 100%",15,21,27,19,0,27,9,,1,0,0,0,0,0,0,12/21/2025,$69,"12/27/2025 04:00:00"
jeanssotight.com,"Pending Delete",9,15,123,55,"Adult/Image Galleries: 9","English: 72.7%
Polish: 9%
Spanish: 9%
Turkish: 9%","English: 50%
German: 50%",14,30,21,19,0,20,9,2,,0,0,0,2,0,0,12/21/2025,,"12/25/2025 17:45:00"
dcspride.com,"Pending Delete",10,15,171,154,"Arts/Music: 10","English: 65.3%
Georgian: 34.6%","English: 100%",14,30,22,31,0,22,9,1,,0,0,0,0,0,0,12/21/2025,,"12/25/2025 17:45:00"
hybridstates.com,"Pending Delete",6,13,162,44,"Arts/Literature: 6
Society/Issues: 5
Society/Politics: 4
Arts/Visual Arts: 4
Society/People: 3","English: 47.8%
Dutch: 38.6%
German: 8.4%
Arabic: 1.6%
Estonian: 0.8%
Hungarian: 0.8%
Swedish: 0.8%
Yiddish: 0.8%","English: 100%",33,29,16,32,0,16,9,1,,0,0,0,0,0,0,12/20/2025,,"12/24/2025 17:45:00"
hillcreststpaul.com,"Pending Delete",24,16,87,50,"Sports/Golf: 24","English: 73.8%
Arabic: 11.9%
Spanish: 9.5%
Italian: 2.3%
French: 1.1%
German: 1.1%","English: 100%",28,27,24,26,0,19,9,2,,0,24782640,2,3,0,0,12/20/2025,,"12/24/2025 17:45:00"
standco.net,"Pending Delete",21,16,501,193,"Business/Energy: 21","English: 78.8%
Spanish: 21.1%","English: 100%",13,39,23,3,0,20,9,3,,0,0,0,1,0,0,12/19/2025,,"12/23/2025 17:45:00"
musclecarblog.com,"Pending Delete",9,14,225,39,"Arts/Television: 9
Arts/Animation: 5","English: 94.4%
German: 3.7%
Danish: 1.3%
Polish: 0.4%","English: 100%",30,26,20,46,0,20,9,1,0,0,0,0,0,0,0,12/19/2025,,"12/23/2025 17:45:00"
realestatetaxappeals.net,"Namejet PreRelease",25,18,150,146,"Business: 25","English: 100%","English: 100%",11,27,20,1,0,17,9,1,0,0,0,0,1,6,6,12/18/2025,$79,"12/24/2025 04:00:00"
websitedegeri.com,"Pending Delete",7,16,250,86,"Adult/Image Galleries: 7
Adult/Computers: 3","English: 72.7%
Dutch: 24%
Turkish: 1.9%
Italian: 0.6%
Russian: 0.6%","English: 100%",54,38,13,41,0,13,9,3,0,0,0,0,0,0,0,12/18/2025,,"12/22/2025 17:45:00"
brianmpalmer.com,"Pending Delete",9,15,267,203,"Sports/Skateboarding: 9
Society/People: 4","English: 100%","English: 100%",28,35,14,98,1,14,9,3,0,0,0,0,0,1,0,12/18/2025,,"12/22/2025 17:45:00"
debrajofondren.com,"Namejet PreRelease",9,21,448,396,"Sports/Soccer: 9
Sports/Organizations: 8
Sports/Running: 7","English: 100%","English: 100%",19,25,21,0,0,18,9,0,1,0,22459292,3,1,0,0,12/17/2025,$59,"12/22/2025 19:00:00"
homeplacebandb.com,"Dynadot Expired",22,15,51,31,"Recreation/Travel: 22
Recreation/Aviation: 17","English: 100%","English: 100%",12,26,19,0,0,19,9,3,0,0,0,0,0,2,0,12/17/2025,$7.99,"12/24/2025 19:00:48"
freemanol.com,"Dynadot Expired",12,31,698,196,"Recreation/Travel: 11
Society: 11
News/Directories: 9
News/Chats and Forums: 8
Business/Directories: 8
News/Media Industry: 8
Regional/North America: 8
News/Alternative: 8
Arts/Magazines and E-zines: 7
News/Newspapers: 7","English: 99.5%
Russian: 0.3%
German: 0.1%","English: 100%",29,27,26,79,0,26,9,0,1,1,12527103,7,1,0,0,12/18/2025,$1,"01/01/2026 16:00:00"
solseppy.com,SEO.Domains,12,26,96,50,"Recreation/Food: 12
Arts/Music: 9
Arts/Magazines and E-zines: 8","English: 82%
French: 7.7%
Dutch: 3.8%
German: 2.6%
Chinese: 2.3%
Italian: 0.2%
Norwegian: 0.2%
Spanish: 0.2%
Vietnamese: 0.2%","English: 100%",29,26,17,16,0,17,9,1,2,0,0,0,11,0,0,12/06/2025,$400,
jandj-brimfield.com,SEO.Domains,9,13,194,149,"Recreation/Antiques: 9
Recreation/Collecting: 7","English: 97.1%
Arabic: 1.4%
Russian: 1.4%","English: 100%",22,25,27,8,4,27,9,2,1,0,0,0,0,1,1,12/06/2025,$200,
